#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmin
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
36.3284 -13.1878 18500 3.52838 -34.9437 196.892 70.9108 -13 5 1 0 1
8.19352 -19.5357 19500 -3.11112 16.4058 199.302 74.7014 -13 5 1 0 1
23.4337 30.7869 500 28.5285 -31.3867 195.451 1.917 -13 6 1 0 1
-13.1012 -67.2998 1500 37.7412 -0.46858 196.406 5.73887 -13 6 1 0 1
-4.74662 74.1474 2500 56.7306 4.5811 191.731 9.58919 -13 6 1 0 1
21.9426 -59.2918 3500 33.9278 4.2669 197.055 13.4347 -13 6 1 0 1
-31.732 18.6461 4500 13.5033 37.4317 196.001 17.2491 -13 6 1 0 1
28.3913 30.0378 5500 -16.205 3.45914 199.312 21.0474 -13 6 1 0 1
-13.2719 -64.1457 6500 -49.3236 17.2885 193.05 24.8672 -13 6 1 0 1
-6.62046 75.4703 7500 -43.1152 -3.35331 195.269 28.7158 -13 6 1 0 1
24.1791 -58.5277 8500 -43.8819 -26.3509 193.339 32.5624 -13 6 1 0 1
-32.8643 20.3079 9500 -12.6251 -5.6568 199.521 36.3786 -13 6 1 0 1
27.4271 28.1826 10500 22.7139 -33.7645 195.816 40.1767 -13 6 1 0 1
-10.4506 -64.5786 11500 35.8216 1.50728 196.76 43.9946 -13 6 1 0 1
-9.30711 74.2446 12500 56.6201 7.08063 191.687 47.8425 -13 6 1 0 1
26.1302 -60.0305 13500 35.1062 7.45698 196.754 51.6904 -13 6 1 0 1
-33.5866 20.6562 14500 13.737 38.336 195.81 55.5085 -13 6 1 0 1
26.7503 27.7282 15500 -13.5656 2.29463 199.526 59.3065 -13 6 1 0 1
-8.69899 -62.822 16500 -49.0991 14.4491 193.34 63.1227 -13 6 1 0 1
-13.0716 74.2647 17500 -42.3801 -8.00081 195.294 66.969 -13 6 1 0 1
30.9258 -58.9748 18500 -42.6595 -30.449 193.01 70.8179 -13 6 1 0 1
-34.9183 15.0326 19500 -11.7448 -8.9444 199.454 74.636 -13 6 1 0 1
-60.6159 24.6708 500 14.1981 23.176 198.145 1.89953 -13 7 1 0 1
45.6143 -79.0509 1500 60.5345 44.7979 185.28 5.77443 -13 7 1 0 1
-18.0576 107.597 2500 61.4849 5.33851 190.24 9.7068 -13 7 1 0 1
-7.99258 -114.613 3500 88.8076 -3.55665 179.166 13.6821 -13 7 1 0 1
34.3176 117.46 4500 68.8091 -21.3249 186.576 17.6825 -13 7 1 0 1
-55.3635 -107.157 5500 82.3564 -41.91 177.372 21.6955 -13 7 1 0 1
77.4077 98.4658 6500 58.2326 -46.138 185.689 25.7145 -13 7 1 0 1
-91.7345 -80.4655 7500 61.7072 -69.9768 176.905 29.7367 -13 7 1 0 1
108.697 64.7156 8500 38.1975 -64.8767 185.289 33.7617 -13 7 1 0 1
-115.916 -43.6369 9500 34.0398 -88.1057 176.291 37.791 -13 7 1 0 1
128.281 24.0572 10500 12.6083 -77.4829 183.95 41.8293 -13 7 1 0 1
-132.769 -5.67447 11500 9.1977 -99.9017 173.018 45.8907 -13 7 1 0 1
152.633 -16.6455 12500 -24.5979 -94.6882 174.439 50.0159 -13 7 1 0 1
-182.663 -5.57866 13500 72.8036 -132.672 130.758 54.4524 -13 7 1 0 1
-11.9982 48.243 500 31.7739 20.5436 196.388 1.91636 -13 8 1 0 1
2.54583 -15.5453 1500 11.8491 -12.9346 199.229 5.71366 -13 8 1 0 1
2.23401 -29.0738 2500 -20.6756 12.3018 198.548 9.4965 -13 8 1 0 1
-5.85913 59.9117 3500 -38.8618 -10.4868 195.908 13.3034 -13 8 1 0 1
6.49788 -65.3192 4500 -43.2908 -7.03692 195.132 17.1351 -13 8 1 0 1
-4.42782 45.1253 5500 -30.6994 8.28533 197.456 20.9556 -13 8 1 0 1
1.07334 -3.98709 6500 -1.19199 -16.0589 199.351 24.7454 -13 8 1 0 1
3.33585 -39.1352 7500 24.5342 14.5513 197.955 28.5316 -13 8 1 0 1
-5.49041 63.7525 8500 42.8567 -0.659896 195.353 32.3469 -13 8 1 0 1
5.77031 -62.7073 9500 41.9074 -1.24039 195.556 36.1795 -13 8 1 0 1
-4.1574 36.0382 10500 22.6193 15.6016 198.103 39.9923 -13 8 1 0 1
-0.0569109 7.82932 11500 -3.69585 -15.3036 199.379 43.7771 -13 8 1 0 1
3.63851 -47.7463 12500 -32.6247 8.22325 197.15 47.569 -13 8 1 0 1
-6.24409 65.9548 13500 -43.4648 -6.07735 195.125 51.3918 -13 8 1 0 1
6.19252 -58.1983 14500 -37.9742 -11.4322 196.029 55.2226 -13 8 1 0 1
-3.002 25.8462 15500 -18.2971 12.1584 198.79 59.0269 -13 8 1 0 1
-1.18401 19.3028 16500 14.1643 -13.877 199.015 62.8095 -13 8 1 0 1
5.76362 -54.4202 17500 35.0466 12.5442 196.505 66.6087 -13 8 1 0 1
-8.50402 67.1964 18500 44.223 6.36692 194.946 70.4375 -13 8 1 0 1
11.1449 -46.9401 19500 35.2272 0.106145 196.873 74.2624 -13 8 1 0 1
-47.0467 -4.81951 500 -2.34133 31.3277 197.517 1.904 -13 9 1 0 1
47.6621 -6.52682 1500 9.27344 32.9288 197.053 5.71127 -13 9 1 0 1
-21.7592 9.83865 2500 -4.73967 14.2063 199.439 9.50555 -13 9 1 0 1
-14.4739 -7.91447 3500 17.0384 -11.0067 198.969 13.2857 -13 9 1 0 1
43.3109 1.61131 4500 -5.74533 -26.2567 198.186 17.0751 -13 9 1 0 1
-51.9364 5.08965 5500 -4.39087 -36.4917 196.594 20.8818 -13 9 1 0 1
37.8011 -9.48331 6500 2.18652 -24.0694 198.534 24.6859 -13 9 1 0 1
-5.51731 9.7642 7500 -18.6804 -2.80127 199.106 28.4717 -13 9 1 0 1
-29.547 -4.99923 8500 6.79332 17.3236 199.132 32.2531 -13 9 1 0 1
49.9836 -1.77544 9500 -2.24231 35.5035 196.811 36.0513 -13 9 1 0 1
-48.3001 7.83439 10500 0.550926 30.3404 197.684 39.8601 -13 9 1 0 1
24.5067 -10.5627 11500 17.8094 16.1797 198.547 43.6562 -13 9 1 0 1
11.2637 8.05932 12500 -6.66196 -5.81337 199.804 47.4368 -13 9 1 0 1
-41.2587 -1.96626 13500 8.77499 -29.7072 197.587 51.2244 -13 9 1 0 1
52.2148 -5.1631 14500 -3.14582 -32.3947 197.334 55.03 -13 9 1 0 1
-39.7358 9.92409 15500 -14.4529 -27.199 197.614 58.8355 -13 9 1 0 1
9.01933 -10.0569 16500 5.44255 -6.67257 199.815 62.6229 -13 9 1 0 1
26.4238 5.72748 17500 -14.4636 19.5189 198.519 66.4036 -13 9 1 0 1
-49.7488 0.406023 18500 4.16089 30.2422 197.657 70.2001 -13 9 1 0 1
46.1527 -1.41996 19500 2.9057 35.4375 196.814 74.0081 -13 9 1 0 1
84.6521 21.6789 500 0.585095 -50.1025 193.622 1.92818 -13 10 1 0 1
-124.093 9.48349 1500 6.207 -94.1782 176.329 5.89377 -13 10 1 0 1
150.794 -42.6176 2500 -48.4854 -90.2628 171.761 10.0124 -13 10 1 0 1
-160.616 -21.7327 3500 143.566 -101.032 95.82 14.7908 -13 10 1 0 1
